,Avg_Traffic,Hour,Region,Weekday
2470,4359.12504221611,6,22,5
2471,4206.048507844703,6,23,5
2472,3952.5931234365894,7,0,5
2473,4450.283789737898,7,1,5
2474,4027.0930459236174,7,2,5
2475,3626.4885004716316,7,3,5
2476,4187.370768170736,7,4,5
2477,4224.58559450437,7,5,5
2478,4153.892852738027,7,6,5
2479,3602.9555804662277,7,7,5
2480,4289.245582905121,7,8,5
2481,3849.222518035351,7,9,5
2482,4752.58298968414,7,10,5
2483,4303.761848502642,7,11,5
2484,3975.902931651949,7,12,5
2485,4292.113580305629,7,13,5
2486,3550.5134991752307,7,14,5
2487,4047.5050895674262,7,15,5
2488,4166.050188459373,7,16,5
2489,4220.994934724856,7,17,5
2490,3765.704378276617,7,18,5
2491,3901.04527790154,7,19,5
2492,3855.9134105293724,7,20,5
2493,4261.191712665044,7,21,5
2494,3571.7905900808864,7,22,5
2495,3644.9946807496153,7,23,5
2496,3787.3000139374954,8,0,5
2497,4362.6546367696965,8,1,5
2498,4277.413461169568,8,2,5
2499,4234.210136670476,8,3,5
2500,4312.092994509663,8,4,5
2501,4039.130695467749,8,5,5
2502,4241.235679736619,8,6,5
2503,3822.827266264282,8,7,5
2504,3835.5180386043808,8,8,5
2505,4031.0988030270623,8,9,5
2506,4118.566577417559,8,10,5
2507,3785.4898444163127,8,11,5
2508,4161.466601498736,8,12,5
2509,4197.773959969427,8,13,5
2510,4765.26655690695,8,14,5
2511,3921.499824247617,8,15,5
2512,4086.169956552082,8,16,5
2513,3960.898939764846,8,17,5
2514,4389.550132403955,8,18,5
2515,4053.503350625295,8,19,5
2516,4295.117177554667,8,20,5
2517,3771.8611657552306,8,21,5
2518,3634.425171693654,8,22,5
2519,3683.890884595205,8,23,5
2520,3937.195613501076,9,0,5
2521,3415.457050929241,9,1,5
2522,3876.2054730041655,9,2,5
2523,4113.0077492667415,9,3,5
2524,4398.299952315489,9,4,5
2525,4262.727458477585,9,5,5
2526,4055.0501989426307,9,6,5
2527,3864.449441162638,9,7,5
2528,4013.0397023750324,9,8,5
2529,4275.504346976498,9,9,5
2530,4001.746743546039,9,10,5
2531,4467.203250788721,9,11,5
2532,3737.014000462038,9,12,5
2533,3924.725845714884,9,13,5
2534,4433.868018194459,9,14,5
2535,4047.237953838919,9,15,5
2536,4201.205715952677,9,16,5
2537,4011.8424160059235,9,17,5
2538,4031.825885949143,9,18,5
2539,3841.507079328005,9,19,5
2540,3763.1476036297654,9,20,5
2541,3645.9149795427,9,21,5
2542,4453.913556969414,9,22,5
2543,4110.413039764216,9,23,5
2544,3845.8137534642674,10,0,5
2545,4013.6956707191516,10,1,5
2546,4062.1119753116927,10,2,5
2547,4331.422366019556,10,3,5
2548,4358.387076706519,10,4,5
2549,3947.362879562115,10,5,5
2550,3224.365311343948,10,6,5
2551,4534.736381416802,10,7,5
2552,4467.026549487093,10,8,5
2553,4354.934792484837,10,9,5
2554,3920.016079867213,10,10,5
2555,4129.64075954198,10,11,5
2556,3737.4407219466298,10,12,5
2557,3597.5215290183896,10,13,5
2558,3949.325923466271,10,14,5
2559,3979.636857152336,10,15,5
2560,4463.7785869702575,10,16,5
2561,3452.5013800136967,10,17,5
2562,3682.4878657312797,10,18,5
2563,4326.16570517104,10,19,5
2564,3600.8963999657826,10,20,5
2565,4067.434168547174,10,21,5
2566,3587.7713130663165,10,22,5
2567,3448.734579146736,10,23,5
2568,4044.889954633345,11,0,5
2569,3773.0831545959845,11,1,5
2570,3475.908670171526,11,2,5
2571,4174.49553631589,11,3,5
2572,3751.278080319832,11,4,5
2573,3866.7035678739367,11,5,5
2574,3506.6866512756037,11,6,5
2575,4547.085579630639,11,7,5
2576,3890.575192892118,11,8,5
2577,3653.8095878898985,11,9,5
2578,4166.853739165512,11,10,5
2579,4188.416195313266,11,11,5
2580,4408.939429204824,11,12,5
2581,3760.703640369927,11,13,5
2582,4076.291169888285,11,14,5
2583,3312.6334770444346,11,15,5
2584,4165.169223531022,11,16,5
2585,3693.294243557945,11,17,5
2586,4131.404586663734,11,18,5
2587,4122.741738687966,11,19,5
2588,4959.47323337246,11,20,5
2589,4155.426499611782,11,21,5
2590,3882.022764886475,11,22,5
2591,3946.8571301963693,11,23,5
2592,4368.572194712712,12,0,5
2593,4122.256076465942,12,1,5
2594,3749.4977757695947,12,2,5
2595,3891.5094415334183,12,3,5
2596,4384.4114671308935,12,4,5
2597,4171.223611670257,12,5,5
2598,3287.365897023143,12,6,5
2599,4001.1908945138393,12,7,5
2600,3824.6303954992686,12,8,5
2601,3659.855222156081,12,9,5
2602,3908.183565723766,12,10,5
2603,3734.890214390056,12,11,5
2604,4458.085660973654,12,12,5
2605,3989.5332547474263,12,13,5
2606,4132.395205181486,12,14,5
2607,3084.2874095816205,12,15,5
2608,4261.610755505926,12,16,5
2609,4227.075158782854,12,17,5
2610,4113.363301826603,12,18,5
2611,3959.3330593517767,12,19,5
2612,4289.024748968946,12,20,5
2613,3766.762378261257,12,21,5
2614,3899.8124600155925,12,22,5
2615,4190.647344169695,12,23,5
2616,3961.694104752826,13,0,5
2617,3992.2204222077285,13,1,5
2618,3875.934438767399,13,2,5
2619,4343.173684018948,13,3,5
2620,3525.236383692769,13,4,5
2621,4172.925896954378,13,5,5
2622,3748.2878339376607,13,6,5
2623,4274.112274561849,13,7,5
2624,3836.2316744222044,13,8,5
2625,4314.502641978918,13,9,5
2626,4303.500949460382,13,10,5
2627,3760.8028512577725,13,11,5
2628,4052.717633084355,13,12,5
2629,3916.437196476206,13,13,5
2630,4266.899759690149,13,14,5
2631,3726.316720117896,13,15,5
2632,3778.9474785204716,13,16,5
2633,4655.35657009245,13,17,5
2634,4357.261823542118,13,18,5
2635,4057.8045610932736,13,19,5
2636,4396.561661248304,13,20,5
2637,3985.040620652916,13,21,5
2638,3709.4282462203237,13,22,5
2639,4261.941362510491,13,23,5
2640,3759.954571118583,14,0,5
2641,4048.8669822870243,14,1,5
2642,4018.089388941273,14,2,5
2643,4757.811023606179,14,3,5
2644,3728.382660567221,14,4,5
2645,3705.1100579505655,14,5,5
2646,4100.248100733612,14,6,5
2647,3412.673260586189,14,7,5
2648,4071.10071454863,14,8,5
2649,3893.029006889343,14,9,5
2650,4057.065638917869,14,10,5
2651,3883.4919112914554,14,11,5
2652,3997.223668655363,14,12,5
2653,3891.7784465109607,14,13,5
2654,4057.7317686087526,14,14,5
2655,4308.990848870555,14,15,5
2656,3800.3744567391686,14,16,5
2657,3976.7440903675856,14,17,5
2658,3900.7193461880156,14,18,5
2659,4124.907151674411,14,19,5
2660,3804.15067878403,14,20,5
2661,3326.670409896113,14,21,5
2662,4492.823363181365,14,22,5
2663,3610.9705382641887,14,23,5
2664,4197.464403201053,15,0,5
2665,4049.7327558542006,15,1,5
2666,3681.314950061564,15,2,5
2667,3532.1785394007075,15,3,5
2668,4077.1892017485225,15,4,5
2669,4137.461181323739,15,5,5
2670,3919.44591825,15,6,5
2671,3555.1684903420282,15,7,5
2672,4460.367683568413,15,8,5
2673,3510.817842871207,15,9,5
2674,4307.977075762433,15,10,5
2675,3248.81452785086,15,11,5
2676,4098.000770886897,15,12,5
2677,4343.670339176651,15,13,5
2678,3505.570186836682,15,14,5
2679,4302.4187189029635,15,15,5
2680,4069.29899746513,15,16,5
2681,3392.6997669593566,15,17,5
2682,4140.444160324502,15,18,5
2683,4095.732866761007,15,19,5
2684,3897.169121999145,15,20,5
2685,4333.703473449777,15,21,5
2686,3711.906908071706,15,22,5
2687,4032.782012284516,15,23,5
2688,3510.5920664957857,16,0,5
2689,4348.862326428644,16,1,5
2690,4061.598659277999,16,2,5
2691,3957.2607829291755,16,3,5
2692,4044.1439288787165,16,4,5
2693,3767.3282963074957,16,5,5
2694,3707.8398011968757,16,6,5
2695,3607.886733179829,16,7,5
2696,3807.210946258903,16,8,5
2697,3859.946076695947,16,9,5
2698,3863.796277974428,16,10,5
2699,4106.73097947148,16,11,5
2700,3863.078022017328,16,12,5
2701,3816.4269452318495,16,13,5
2702,4010.26278032339,16,14,5
2703,3946.4944273632104,16,15,5
2704,4166.93678078028,16,16,5
2705,4087.6723445864113,16,17,5
2706,4005.3898068455114,16,18,5
2707,3694.8824313442256,16,19,5
2708,3457.5832237946615,16,20,5
2709,4421.673855666019,16,21,5
2710,4043.0002784546045,16,22,5
2711,3897.265512190437,16,23,5
2712,4296.321091300552,17,0,5
2713,4182.79392232651,17,1,5
2714,3721.1292096530033,17,2,5
2715,3790.7456789333537,17,3,5
2716,4211.674363132221,17,4,5
2717,3932.500496888304,17,5,5
2718,4424.554857589694,17,6,5
2719,4345.7980886970645,17,7,5
2720,4080.5638017691167,17,8,5
2721,4009.031818135373,17,9,5
2722,3928.9802362293863,17,10,5
2723,3869.5600641444153,17,11,5
2724,4068.723225908659,17,12,5
2725,3803.8113417696773,17,13,5
2726,4183.63008887263,17,14,5
2727,4049.4808264004746,17,15,5
2728,3845.0431016894095,17,16,5
2729,3540.2942760223336,17,17,5
2730,3881.9613622693937,17,18,5
2731,3456.072052437518,17,19,5
2732,4280.764448276499,17,20,5
2733,3898.5436479319233,17,21,5
2734,3516.5480218477687,17,22,5
2735,4037.9834588626636,17,23,5
2736,4462.24896280288,18,0,5
2737,3441.73199312591,18,1,5
2738,3805.651415865742,18,2,5
2739,4063.937257176042,18,3,5
2740,4401.3548564321645,18,4,5
2741,3648.2681644797635,18,5,5
2742,3842.6383703858005,18,6,5
2743,4074.730617818674,18,7,5
2744,4059.7330886773752,18,8,5
2745,3301.680458964481,18,9,5
2746,3890.8275998075005,18,10,5
2747,4324.730184105786,18,11,5
2748,4241.0786542824635,18,12,5
2749,4208.970997649567,18,13,5
2750,3480.0952441290333,18,14,5
2751,4246.75116242097,18,15,5
2752,4099.353770323904,18,16,5
2753,4198.580289443228,18,17,5
2754,4139.816132338109,18,18,5
2755,3650.552139779744,18,19,5
2756,3860.3488454520443,18,20,5
2757,3667.762588798494,18,21,5
2758,4516.385289417024,18,22,5
2759,3639.0702324609283,18,23,5
2760,3867.2243482391564,19,0,5
2761,4114.677324961703,19,1,5
2762,3947.9602738017174,19,2,5
2763,4029.1720087919784,19,3,5
2764,4042.6196663614905,19,4,5
2765,3763.3030864453453,19,5,5
2766,3992.411546255431,19,6,5
2767,4455.233179943971,19,7,5
2768,3672.3019818511884,19,8,5
2769,4124.183201311066,19,9,5
2770,4234.420463071746,19,10,5
2771,4299.643591098702,19,11,5
2772,3818.8079169630905,19,12,5
2773,4395.122067329851,19,13,5
2774,4188.822734825242,19,14,5
2775,3433.9188470029403,19,15,5
2776,3802.1999948700095,19,16,5
2777,4452.536573160187,19,17,5
2778,3952.5103588352436,19,18,5
2779,3451.772807306513,19,19,5
2780,4039.68281613281,19,20,5
2781,3394.6932515532135,19,21,5
2782,3829.7406971657324,19,22,5
2783,4693.096310682916,19,23,5
2784,3861.895335607938,20,0,5
2785,3812.648063253128,20,1,5
2786,3781.149914833282,20,2,5
2787,4568.078041958839,20,3,5
2788,4058.0614599447463,20,4,5
2789,3500.1046401221283,20,5,5
2790,3977.4919833293147,20,6,5
2791,4182.19048911822,20,7,5
2792,3916.657185086157,20,8,5
2793,3425.930064684875,20,9,5
2794,4037.6959389740873,20,10,5
2795,4132.191745104395,20,11,5
2796,3700.645926067181,20,12,5
2797,4206.660875275552,20,13,5
2798,3764.0949733210555,20,14,5
2799,4144.04970796131,20,15,5
2800,3817.9600612139443,20,16,5
2801,4080.427904940346,20,17,5
2802,4022.2874671865216,20,18,5
2803,4406.633071478652,20,19,5
2804,3998.6702915542874,20,20,5
2805,3850.6602183265186,20,21,5
2806,4510.614635100566,20,22,5
2807,4144.769654354112,20,23,5
2808,4177.639259284666,21,0,5
2809,4059.450750351196,21,1,5
2810,3614.303121470316,21,2,5
2811,3864.724440767464,21,3,5
2812,3631.9516311876127,21,4,5
2813,4682.526676771367,21,5,5
2814,3936.7138682351533,21,6,5
2815,3892.149537067007,21,7,5
2816,4122.933571367017,21,8,5
2817,3995.1278029263976,21,9,5
2818,4044.673252839709,21,10,5
2819,3947.533647797821,21,11,5
2820,3750.960307276051,21,12,5
2821,4048.698969426157,21,13,5
2822,4497.6820074948355,21,14,5
2823,3788.6084543684956,21,15,5
2824,3571.1574697564643,21,16,5
2825,3790.5270088641437,21,17,5
2826,4427.904060539762,21,18,5
2827,4394.577375753344,21,19,5
2828,3741.0418402837076,21,20,5
2829,4182.076248408145,21,21,5
2830,3916.499936619504,21,22,5
2831,3488.7598417038844,21,23,5
2832,3092.079518960398,22,0,5
2833,3750.2613412955025,22,1,5
2834,3674.085766286493,22,2,5
2835,3897.5872988082597,22,3,5
2836,4136.32325737659,22,4,5
2837,3747.746962388517,22,5,5
2838,3980.3535922452497,22,6,5
2839,3538.4050024240937,22,7,5
2840,3328.4847629186042,22,8,5
2841,3914.3265037416522,22,9,5
2842,4225.341506841453,22,10,5
2843,3548.750215456694,22,11,5
2844,4066.0198119640468,22,12,5
2845,4008.416643794448,22,13,5
2846,4232.54820636727,22,14,5
2847,3923.15213567243,22,15,5
2848,3849.360802707064,22,16,5
2849,3296.5055454822505,22,17,5
2850,4008.1357661172055,22,18,5
2851,4117.686556111195,22,19,5
2852,3979.7133485562927,22,20,5
2853,4178.956318529901,22,21,5
2854,4206.114959993045,22,22,5
2855,4432.517483417481,22,23,5
2856,4396.289301447139,23,0,5
2857,4180.6518750112955,23,1,5
2858,4328.500224874717,23,2,5
2859,3874.9937860898913,23,3,5
2860,3840.1801444221433,23,4,5
2861,4344.227325346196,23,5,5
2862,4238.301316429269,23,6,5
2863,4246.620025391393,23,7,5
2864,4244.852481949961,23,8,5
2865,3813.681921304684,23,9,5
2866,4053.98728896933,23,10,5
2867,4194.017161524345,23,11,5
2868,4401.253370113012,23,12,5
2869,4082.488696157716,23,13,5
2870,4203.932440666063,23,14,5
2871,4420.108752948263,23,15,5
2872,3544.544325900927,23,16,5
2873,4498.467087754476,23,17,5
2874,3793.6298787546184,23,18,5
2875,4167.538573883614,23,19,5
2876,4307.324883287614,23,20,5
2877,4198.455529868069,23,21,5
2878,3513.1068567250086,23,22,5
2879,4325.908743748668,23,23,5
2880,3862.024112016668,0,0,6
2881,4114.862685727514,0,1,6
2882,4162.418759897152,0,2,6
2883,3828.196090609284,0,3,6
2884,4933.71559453615,0,4,6
2885,3963.9629887466886,0,5,6
2886,3953.751124274136,0,6,6
2887,3814.318670034255,0,7,6
2888,4014.2762820622365,0,8,6
2889,4315.880082698255,0,9,6
2890,3643.4975012029745,0,10,6
2891,4452.281683337693,0,11,6
2892,3961.5164639214545,0,12,6
2893,3997.3425901411956,0,13,6
2894,3243.58699366609,0,14,6
2895,4168.823535782111,0,15,6
2896,4089.307212421287,0,16,6
2897,4591.666996057561,0,17,6
2898,3978.906317369257,0,18,6
2899,4046.627672493002,0,19,6
2900,3808.797472016692,0,20,6
2901,3977.9643907458644,0,21,6
2902,4195.24003153054,0,22,6
2903,3990.493329700327,0,23,6
2904,3586.1013843033747,1,0,6
2905,4440.162470132692,1,1,6
2906,3902.9550456837196,1,2,6
2907,4001.7884380154546,1,3,6
2908,4286.057886137061,1,4,6
2909,3865.588164633826,1,5,6
2910,3900.482679779057,1,6,6
2911,3982.7660726820895,1,7,6
2912,4201.404545307154,1,8,6
2913,4037.266377922315,1,9,6
2914,4102.432648554327,1,10,6
2915,3784.6327753810306,1,11,6
2916,4172.071308158006,1,12,6
2917,4365.370310775912,1,13,6
2918,3833.719068061005,1,14,6
2919,3816.7364539241316,1,15,6
2920,4520.685502055863,1,16,6
2921,4191.046675898571,1,17,6
2922,3941.0722658561604,1,18,6
2923,3468.553714734206,1,19,6
2924,3828.273082970046,1,20,6
2925,3954.780041095337,1,21,6
2926,4558.59674288946,1,22,6
2927,4093.5067103292927,1,23,6
2928,3704.3322282054987,2,0,6
2929,4041.311691106746,2,1,6
2930,3699.784116914745,2,2,6
2931,4291.882134853476,2,3,6
2932,3886.9763613841133,2,4,6
2933,4281.429861058787,2,5,6
2934,3557.647038078591,2,6,6
2935,4240.282686432727,2,7,6
2936,4196.007691845858,2,8,6
2937,3870.9858538771236,2,9,6
2938,4374.734800318165,2,10,6
2939,3981.1160050151243,2,11,6
2940,4511.786832826553,2,12,6
2941,4059.6708888477865,2,13,6
2942,3278.8058066162603,2,14,6
2943,4255.098165064758,2,15,6
2944,3972.483016652607,2,16,6
2945,3457.480941945316,2,17,6
2946,4604.763409668251,2,18,6
2947,3935.3023685749363,2,19,6
2948,4166.380196146686,2,20,6
2949,3860.901599255744,2,21,6
2950,3758.2715269860428,2,22,6
2951,3924.7832265039838,2,23,6
2952,4082.3673312823557,3,0,6
2953,3476.4543732133416,3,1,6
2954,3932.619786088083,3,2,6
2955,4254.6459433512055,3,3,6
2956,4159.24449282679,3,4,6
2957,4089.663510027642,3,5,6
2958,3292.653156566701,3,6,6
2959,3963.415275271872,3,7,6
2960,4359.522997099678,3,8,6
2961,3840.749588148989,3,9,6
2962,3692.245536247834,3,10,6
2963,3828.01455755899,3,11,6
2964,4113.190124695629,3,12,6
2965,3961.2277519956792,3,13,6
2966,3917.569606573428,3,14,6
2967,4346.205319091813,3,15,6
2968,3872.0146305169137,3,16,6
2969,3680.894753670041,3,17,6
2970,4108.652519997297,3,18,6
2971,3888.1059181853184,3,19,6
2972,3772.2369001385064,3,20,6
2973,4145.3476446680115,3,21,6
2974,4364.794283546428,3,22,6
2975,4071.9348373764574,3,23,6
2976,4123.4930279175105,4,0,6
2977,3859.9286254404574,4,1,6
2978,4297.554418353938,4,2,6
2979,3983.8078111012196,4,3,6
2980,4004.267957273953,4,4,6
2981,3772.9145347794247,4,5,6
2982,4235.853374827954,4,6,6
2983,4328.9335647494,4,7,6
2984,4238.2573043196935,4,8,6
2985,4144.8104792230615,4,9,6
2986,3390.4000332282476,4,10,6
2987,4250.727293616998,4,11,6
2988,4027.5593608710037,4,12,6
2989,4166.604529428587,4,13,6
2990,4044.4883549693973,4,14,6
2991,3915.7536331914243,4,15,6
2992,4157.366824042758,4,16,6
2993,3925.730929128722,4,17,6
2994,4660.140541191454,4,18,6
2995,4188.9998186842095,4,19,6
2996,3640.1244581496544,4,20,6
2997,4486.906543881158,4,21,6
2998,3876.0906969215507,4,22,6
2999,4183.102173579608,4,23,6
3000,3707.3359651431815,5,0,6
3001,3688.8888107684297,5,1,6
3002,4238.668750685221,5,2,6
3003,4289.095070125479,5,3,6
3004,4049.325198308898,5,4,6
3005,4168.153924073165,5,5,6
3006,3668.343983206803,5,6,6
3007,3419.788867467332,5,7,6
3008,3870.100347746885,5,8,6
3009,4014.592273386502,5,9,6
3010,4265.640513792483,5,10,6
3011,4049.077798545583,5,11,6
3012,4121.47897164679,5,12,6
3013,4350.849736851127,5,13,6
3014,4285.97915341544,5,14,6
3015,4401.7897814885055,5,15,6
3016,4401.153311306217,5,16,6
3017,4238.521955111466,5,17,6
3018,4214.620294791021,5,18,6
3019,3643.900353227603,5,19,6
3020,3457.9459862164854,5,20,6
3021,4423.335818519274,5,21,6
3022,3987.8436643233777,5,22,6
3023,3870.4458372115255,5,23,6
3024,4100.58679584251,6,0,6
3025,3852.3279437081233,6,1,6
3026,3980.978366055406,6,2,6
3027,4281.600247000895,6,3,6
3028,3677.394681403129,6,4,6
3029,3941.604396732546,6,5,6
3030,4140.468536564477,6,6,6
3031,3579.7328788386912,6,7,6
3032,4143.295029186642,6,8,6
3033,4570.8439296398155,6,9,6
3034,3822.954654504797,6,10,6
3035,3849.213993334275,6,11,6
3036,3774.268776543162,6,12,6
3037,4353.304799988268,6,13,6
3038,4092.5897202551655,6,14,6
3039,3911.091945677653,6,15,6
3040,4492.0844306630515,6,16,6
3041,3703.8869655712624,6,17,6
3042,3779.4063121614818,6,18,6
3043,4225.821486284376,6,19,6
3044,4497.463180795016,6,20,6
3045,4058.3126076276208,6,21,6
3046,3849.4732968072904,6,22,6
3047,3091.4137385577224,6,23,6
3048,4053.529057887999,7,0,6
3049,4093.500636096649,7,1,6
3050,3035.249341006524,7,2,6
3051,4116.978633303455,7,3,6
3052,4252.529972580764,7,4,6
3053,4468.13514954152,7,5,6
3054,3618.6924469995197,7,6,6
3055,3788.555129467604,7,7,6
3056,3549.5633426738204,7,8,6
3057,3870.0825399705022,7,9,6
3058,4485.600958464783,7,10,6
3059,3943.584310882524,7,11,6
3060,3940.914857368606,7,12,6
3061,4204.110220615109,7,13,6
3062,4530.755004663287,7,14,6
3063,3706.775539267154,7,15,6
3064,4032.0884402062097,7,16,6
3065,3665.9237984295655,7,17,6
3066,3999.8782274930195,7,18,6
3067,3962.3008002901142,7,19,6
3068,4159.46589301174,7,20,6
3069,4017.6538376229983,7,21,6
3070,3768.1446420488696,7,22,6
3071,3943.4682753906804,7,23,6
3072,4295.0511622792965,8,0,6
3073,4279.107645333741,8,1,6
3074,4124.123884590039,8,2,6
3075,4018.203748140546,8,3,6
3076,4075.1247193167105,8,4,6
3077,3589.8994341996254,8,5,6
3078,3788.4136803949077,8,6,6
3079,4323.110264898989,8,7,6
3080,4216.088092868774,8,8,6
3081,4166.924594892395,8,9,6
3082,3963.6966164733935,8,10,6
3083,4104.454522782799,8,11,6
3084,3481.7344165197765,8,12,6
3085,3966.170107340367,8,13,6
3086,4128.559861756958,8,14,6
3087,4339.872394962336,8,15,6
3088,4084.2560951081887,8,16,6
3089,4258.548668927549,8,17,6
3090,3525.337519455216,8,18,6
3091,3809.584800391444,8,19,6
3092,4549.109635215755,8,20,6
3093,3866.3136530882516,8,21,6
3094,4075.2234580165727,8,22,6
3095,4163.759830029788,8,23,6
3096,3770.245774321854,9,0,6
3097,3169.1184346869823,9,1,6
3098,4299.473654736587,9,2,6
3099,3411.1356637696845,9,3,6
3100,4115.959834251052,9,4,6
3101,4229.922682488506,9,5,6
3102,3561.632938190124,9,6,6
3103,3865.1332554796686,9,7,6
3104,3993.126045367554,9,8,6
3105,3875.4029774604455,9,9,6
3106,4003.8988840894244,9,10,6
3107,3899.8064665550505,9,11,6
3108,4121.879639707243,9,12,6
3109,3797.5936345487225,9,13,6
3110,4042.3577648138526,9,14,6
3111,3990.399211298126,9,15,6
3112,4029.3501407039967,9,16,6
3113,4376.240695619842,9,17,6
3114,3556.547242041533,9,18,6
3115,3342.0482891481633,9,19,6
3116,3888.1941423997987,9,20,6
3117,4257.873090007306,9,21,6
3118,3885.557174253969,9,22,6
3119,3949.5463650697716,9,23,6
3120,4341.246386891201,10,0,6
3121,3368.320025137663,10,1,6
3122,4344.360327570379,10,2,6
3123,4596.017335041767,10,3,6
3124,3556.731673384765,10,4,6
3125,3241.319345057802,10,5,6
3126,4135.7379307599385,10,6,6
3127,4199.254774311665,10,7,6
3128,4084.565947602777,10,8,6
3129,3818.2666888226468,10,9,6
3130,3887.7878654900737,10,10,6
3131,4047.542826032325,10,11,6
3132,3579.202432522061,10,12,6
3133,3182.245881260898,10,13,6
3134,4475.902891569109,10,14,6
3135,4728.49869750632,10,15,6
3136,3630.570128302098,10,16,6
3137,3922.719834400711,10,17,6
3138,3606.0103395461206,10,18,6
3139,4192.630952929001,10,19,6
3140,4300.452752937513,10,20,6
3141,4579.456457825162,10,21,6
3142,3820.892623859902,10,22,6
3143,4024.1390697082275,10,23,6
3144,4211.238824339507,11,0,6
3145,4527.792103538616,11,1,6
3146,4611.989223678567,11,2,6
3147,4181.43446504867,11,3,6
3148,3856.1211232265982,11,4,6
3149,4398.500087837083,11,5,6
3150,3983.0177958408744,11,6,6
3151,3561.0590399186276,11,7,6
3152,3981.8450018442563,11,8,6
3153,3756.1682285139905,11,9,6
3154,3790.08546695719,11,10,6
3155,3740.1691099028876,11,11,6
3156,3703.550104363555,11,12,6
3157,4253.510768994114,11,13,6
3158,4085.3914667818694,11,14,6
3159,3866.4335544543333,11,15,6
3160,4087.7734724405204,11,16,6
3161,4068.069257802851,11,17,6
3162,4244.36216069177,11,18,6
3163,4200.102094453956,11,19,6
3164,4345.995431223127,11,20,6
3165,4301.703190974226,11,21,6
3166,4238.098552242006,11,22,6
3167,4023.474916919718,11,23,6
3168,3683.67158830825,12,0,6
3169,4535.573156157231,12,1,6
3170,4231.8003015663135,12,2,6
3171,4278.227624242497,12,3,6
3172,3740.8808779595984,12,4,6
3173,3763.944426625593,12,5,6
3174,3965.625431636857,12,6,6
3175,3758.627129747414,12,7,6
3176,4000.790198132375,12,8,6
3177,4175.782503247819,12,9,6
3178,3733.837000766708,12,10,6
3179,4055.0878151114016,12,11,6
3180,4156.939751022785,12,12,6
3181,4011.100071376444,12,13,6
3182,3784.912454857767,12,14,6
3183,3709.0060188826424,12,15,6
3184,4137.284983228164,12,16,6
3185,4087.4368989974105,12,17,6
3186,3738.6354177074713,12,18,6
3187,4063.759360653174,12,19,6
3188,3850.8016085081354,12,20,6
3189,3900.377614889121,12,21,6
3190,3735.5686247007325,12,22,6
3191,4122.8775903165415,12,23,6
3192,4726.214950014259,13,0,6
3193,4465.559861018205,13,1,6
3194,3915.9112608100054,13,2,6
3195,4095.6933530262927,13,3,6
3196,4375.155539542634,13,4,6
3197,4104.749517766656,13,5,6
3198,3764.1385679680984,13,6,6
3199,3765.836534190472,13,7,6
3200,3643.59165655148,13,8,6
3201,4196.3729068332495,13,9,6
3202,3849.9874058377677,13,10,6
3203,3352.7480865535085,13,11,6
3204,4029.2832541899775,13,12,6
3205,3899.1675105308295,13,13,6
3206,3680.3881157749443,13,14,6
3207,3867.924866231077,13,15,6
3208,4192.920914248121,13,16,6
3209,4606.65471540461,13,17,6
3210,4157.108822150093,13,18,6
3211,4047.1004035543333,13,19,6
3212,3675.2707955961723,13,20,6
3213,4360.187646369103,13,21,6
3214,4947.813805884414,13,22,6
3215,4030.46574902539,13,23,6
3216,3951.8201551360416,14,0,6
3217,3507.9243563313594,14,1,6
3218,4020.793698299216,14,2,6
3219,3855.405941692964,14,3,6
3220,3983.1037228554164,14,4,6
3221,4253.476626157064,14,5,6
3222,4046.03892591296,14,6,6
3223,3760.8536522725026,14,7,6
3224,4358.099344762067,14,8,6
3225,4559.056268314731,14,9,6
3226,3542.7852361626115,14,10,6
3227,3984.7953489506153,14,11,6
3228,4046.931945757394,14,12,6
3229,4355.159491355704,14,13,6
3230,4083.374962610258,14,14,6
3231,3769.6232856760007,14,15,6
3232,3996.5584215964186,14,16,6
3233,4286.602706314833,14,17,6
3234,4286.026048824156,14,18,6
3235,4488.867384374276,14,19,6
3236,3472.22587286245,14,20,6
3237,4562.280171087849,14,21,6
3238,4106.063031995521,14,22,6
3239,4378.284971520244,14,23,6
3240,3974.405620084426,15,0,6
3241,4117.7357595150415,15,1,6
3242,4196.50122373934,15,2,6
3243,3969.1641606785024,15,3,6
3244,4034.3645195350973,15,4,6
3245,3674.733266214609,15,5,6
3246,3960.8255464521467,15,6,6
3247,3917.2833702919993,15,7,6
3248,3678.207239619418,15,8,6
3249,4106.812667491089,15,9,6
3250,3928.0809280759754,15,10,6
3251,4067.5141424152293,15,11,6
3252,4283.256277493278,15,12,6
3253,3674.9324741012188,15,13,6
3254,4274.234997072082,15,14,6
3255,3720.9305892532584,15,15,6
3256,4131.233813859685,15,16,6
3257,4488.98236743787,15,17,6
3258,4412.898231149071,15,18,6
3259,3764.1258773965137,15,19,6
3260,3747.9511864390306,15,20,6
3261,4178.061022537667,15,21,6
3262,4180.40133412963,15,22,6
3263,3806.8915579019713,15,23,6
3264,3486.8670527196805,16,0,6
3265,4195.348149814913,16,1,6
3266,3974.341437658705,16,2,6
3267,3808.4247018644805,16,3,6
3268,3630.656631035955,16,4,6
3269,3480.5470417600955,16,5,6
3270,4107.637008813629,16,6,6
3271,3749.838462377702,16,7,6
3272,4170.62601179441,16,8,6
3273,3309.9525674825045,16,9,6
